	Gene name	Gene	Tissue	Cell type	Level	Reliability
9349	SOCS1	ENSG00000185338	nasopharynx	respiratory epithelial cells	Medium	Approved
9350	SOCS1	ENSG00000185338	oral mucosa	squamous epithelial cells	Low	Approved
9351	SOCS1	ENSG00000185338	ovary	follicle cells	Medium	Approved
9352	SOCS1	ENSG00000185338	ovary	ovarian stroma cells	Low	Approved
9353	SOCS1	ENSG00000185338	pancreas	exocrine glandular cells	Low	Approved
9354	SOCS1	ENSG00000185338	pancreas	pancreatic endocrine cells	Low	Approved
9355	SOCS1	ENSG00000185338	parathyroid gland	glandular cells	Low	Approved
9356	SOCS1	ENSG00000185338	placenta	trophoblastic cells	Medium	Approved
9357	SOCS1	ENSG00000185338	prostate	glandular cells	Medium	Approved
9358	SOCS1	ENSG00000185338	rectum	glandular cells	Medium	Approved
9359	SOCS1	ENSG00000185338	salivary gland	glandular cells	Medium	Approved
9360	SOCS1	ENSG00000185338	seminal vesicle	glandular cells	Medium	Approved
9361	SOCS1	ENSG00000185338	skeletal muscle	myocytes	Low	Approved
9362	SOCS1	ENSG00000185338	skin 1	fibroblasts	Low	Approved
9363	SOCS1	ENSG00000185338	skin 1	keratinocytes	Low	Approved
9364	SOCS1	ENSG00000185338	skin 1	Langerhans	Low	Approved
9365	SOCS1	ENSG00000185338	skin 1	melanocytes	Low	Approved
9366	SOCS1	ENSG00000185338	skin 2	epidermal cells	Low	Approved
9367	SOCS1	ENSG00000185338	small intestine	glandular cells	Medium	Approved
9368	SOCS1	ENSG00000185338	smooth muscle	smooth muscle cells	Low	Approved
9369	SOCS1	ENSG00000185338	soft tissue 1	chondrocytes	Low	Approved
9370	SOCS1	ENSG00000185338	soft tissue 1	fibroblasts	Medium	Approved
9371	SOCS1	ENSG00000185338	soft tissue 1	peripheral nerve	Low	Approved
9372	SOCS1	ENSG00000185338	soft tissue 2	fibroblasts	Medium	Approved
9373	SOCS1	ENSG00000185338	soft tissue 2	peripheral nerve	Medium	Approved
9374	SOCS1	ENSG00000185338	spleen	cells in red pulp	Low	Approved
9375	SOCS1	ENSG00000185338	spleen	cells in white pulp	Low	Approved
9376	SOCS1	ENSG00000185338	stomach 1	glandular cells	Medium	Approved
9377	SOCS1	ENSG00000185338	stomach 2	glandular cells	Medium	Approved
9378	SOCS1	ENSG00000185338	testis	cells in seminiferous ducts	Medium	Approved
9379	SOCS1	ENSG00000185338	testis	Leydig cells	Medium	Approved
9380	SOCS1	ENSG00000185338	thyroid gland	glandular cells	Medium	Approved
9381	SOCS1	ENSG00000185338	tonsil	germinal center cells	Medium	Approved
9382	SOCS1	ENSG00000185338	tonsil	non-germinal center cells	Medium	Approved
9383	SOCS1	ENSG00000185338	tonsil	squamous epithelial cells	Medium	Approved
9384	SOCS1	ENSG00000185338	urinary bladder	urothelial cells	Medium	Approved
9385	SOCS1	ENSG00000185338	vagina	squamous epithelial cells	Low	Approved
9386	CHEK2	ENSG00000183765	adipose tissue	adipocytes	Not detected	Enhanced
9387	CHEK2	ENSG00000183765	adrenal gland	glandular cells	High	Enhanced
9388	CHEK2	ENSG00000183765	appendix	glandular cells	High	Enhanced
9389	CHEK2	ENSG00000183765	appendix	lymphoid tissue	Medium	Enhanced
9390	CHEK2	ENSG00000183765	bone marrow	hematopoietic cells	Not detected	Enhanced
9391	CHEK2	ENSG00000183765	breast	adipocytes	Low	Enhanced
9392	CHEK2	ENSG00000183765	breast	glandular cells	Low	Enhanced
9393	CHEK2	ENSG00000183765	breast	myoepithelial cells	Low	Enhanced
9394	CHEK2	ENSG00000183765	bronchus	respiratory epithelial cells	High	Enhanced
9395	CHEK2	ENSG00000183765	caudate	glial cells	Not detected	Enhanced
9396	CHEK2	ENSG00000183765	caudate	neuronal cells	Medium	Enhanced
9397	CHEK2	ENSG00000183765	cerebellum	cells in granular layer	Low	Enhanced
9398	CHEK2	ENSG00000183765	cerebellum	cells in molecular layer	Not detected	Enhanced
9399	CHEK2	ENSG00000183765	cerebellum	Purkinje cells	Not detected	Enhanced
9400	CHEK2	ENSG00000183765	cerebral cortex	endothelial cells	Low	Enhanced
9401	CHEK2	ENSG00000183765	cerebral cortex	glial cells	Low	Enhanced
9402	CHEK2	ENSG00000183765	cerebral cortex	neuronal cells	Medium	Enhanced
9403	CHEK2	ENSG00000183765	cerebral cortex	neuropil	Not detected	Enhanced
9404	CHEK2	ENSG00000183765	cervix, uterine	glandular cells	Low	Enhanced
9405	CHEK2	ENSG00000183765	cervix, uterine	squamous epithelial cells	Medium	Enhanced
9406	CHEK2	ENSG00000183765	colon	endothelial cells	Not detected	Enhanced
9407	CHEK2	ENSG00000183765	colon	glandular cells	High	Enhanced
9408	CHEK2	ENSG00000183765	colon	peripheral nerve/ganglion	Not detected	Enhanced
9409	CHEK2	ENSG00000183765	duodenum	glandular cells	High	Enhanced
9410	CHEK2	ENSG00000183765	endometrium 1	cells in endometrial stroma	Low	Enhanced
9411	CHEK2	ENSG00000183765	endometrium 1	glandular cells	High	Enhanced
9412	CHEK2	ENSG00000183765	endometrium 2	cells in endometrial stroma	Low	Enhanced
9413	CHEK2	ENSG00000183765	endometrium 2	glandular cells	High	Enhanced
9414	CHEK2	ENSG00000183765	epididymis	glandular cells	High	Enhanced
9415	CHEK2	ENSG00000183765	esophagus	squamous epithelial cells	High	Enhanced
9416	CHEK2	ENSG00000183765	fallopian tube	glandular cells	High	Enhanced
9417	CHEK2	ENSG00000183765	gallbladder	glandular cells	Low	Enhanced
9418	CHEK2	ENSG00000183765	heart muscle	cardiomyocytes	Low	Enhanced
9419	CHEK2	ENSG00000183765	hippocampus	glial cells	Low	Enhanced
9420	CHEK2	ENSG00000183765	hippocampus	neuronal cells	Not detected	Enhanced
9421	CHEK2	ENSG00000183765	kidney	cells in glomeruli	Not detected	Enhanced
9422	CHEK2	ENSG00000183765	kidney	cells in tubules	Medium	Enhanced
9423	CHEK2	ENSG00000183765	liver	cholangiocytes	Low	Enhanced
9424	CHEK2	ENSG00000183765	liver	hepatocytes	High	Enhanced
9425	CHEK2	ENSG00000183765	lung	alveolar cells	Medium	Enhanced
9426	CHEK2	ENSG00000183765	lung	macrophages	Medium	Enhanced
9427	CHEK2	ENSG00000183765	lymph node	germinal center cells	Low	Enhanced
9428	CHEK2	ENSG00000183765	lymph node	non-germinal center cells	Medium	Enhanced
9429	CHEK2	ENSG00000183765	nasopharynx	respiratory epithelial cells	High	Enhanced
9430	CHEK2	ENSG00000183765	oral mucosa	squamous epithelial cells	High	Enhanced
9431	CHEK2	ENSG00000183765	ovary	follicle cells	Low	Enhanced
9432	CHEK2	ENSG00000183765	ovary	ovarian stroma cells	Not detected	Enhanced
9433	CHEK2	ENSG00000183765	pancreas	exocrine glandular cells	High	Enhanced
9434	CHEK2	ENSG00000183765	pancreas	pancreatic endocrine cells	Low	Enhanced
9435	CHEK2	ENSG00000183765	parathyroid gland	glandular cells	Not detected	Enhanced
9436	CHEK2	ENSG00000183765	placenta	decidual cells	High	Enhanced
9437	CHEK2	ENSG00000183765	placenta	trophoblastic cells	Medium	Enhanced
9438	CHEK2	ENSG00000183765	prostate	glandular cells	Not detected	Enhanced
9439	CHEK2	ENSG00000183765	rectum	glandular cells	High	Enhanced
9440	CHEK2	ENSG00000183765	salivary gland	glandular cells	Medium	Enhanced
9441	CHEK2	ENSG00000183765	seminal vesicle	glandular cells	Not detected	Enhanced
9442	CHEK2	ENSG00000183765	skeletal muscle	myocytes	Not detected	Enhanced
9443	CHEK2	ENSG00000183765	skin 1	fibroblasts	Not detected	Enhanced
9444	CHEK2	ENSG00000183765	skin 1	keratinocytes	Medium	Enhanced
9445	CHEK2	ENSG00000183765	skin 1	Langerhans	Medium	Enhanced
9446	CHEK2	ENSG00000183765	skin 1	melanocytes	Medium	Enhanced
9447	CHEK2	ENSG00000183765	skin 2	epidermal cells	High	Enhanced
9448	CHEK2	ENSG00000183765	small intestine	glandular cells	Medium	Enhanced
9449	CHEK2	ENSG00000183765	smooth muscle	smooth muscle cells	Not detected	Enhanced
9450	CHEK2	ENSG00000183765	soft tissue 1	fibroblasts	Not detected	Enhanced
9451	CHEK2	ENSG00000183765	soft tissue 1	peripheral nerve	Not detected	Enhanced
9452	CHEK2	ENSG00000183765	soft tissue 2	fibroblasts	Not detected	Enhanced
9453	CHEK2	ENSG00000183765	soft tissue 2	peripheral nerve	Not detected	Enhanced
9454	CHEK2	ENSG00000183765	spleen	cells in red pulp	Not detected	Enhanced
9455	CHEK2	ENSG00000183765	spleen	cells in white pulp	Low	Enhanced
9456	CHEK2	ENSG00000183765	stomach 1	glandular cells	High	Enhanced
9457	CHEK2	ENSG00000183765	stomach 2	glandular cells	High	Enhanced
9458	CHEK2	ENSG00000183765	testis	cells in seminiferous ducts	Medium	Enhanced
9459	CHEK2	ENSG00000183765	testis	Leydig cells	High	Enhanced
9460	CHEK2	ENSG00000183765	thyroid gland	glandular cells	Medium	Enhanced
9461	CHEK2	ENSG00000183765	tonsil	germinal center cells	Low	Enhanced
9462	CHEK2	ENSG00000183765	tonsil	non-germinal center cells	High	Enhanced
9463	CHEK2	ENSG00000183765	tonsil	squamous epithelial cells	High	Enhanced
9464	CHEK2	ENSG00000183765	urinary bladder	urothelial cells	High	Enhanced
9465	CHEK2	ENSG00000183765	vagina	squamous epithelial cells	High	Enhanced
9466	PPP5C	ENSG00000011485	adipose tissue	adipocytes	Not detected	Approved
9467	PPP5C	ENSG00000011485	adrenal gland	glandular cells	Medium	Approved
9468	PPP5C	ENSG00000011485	appendix	glandular cells	Medium	Approved
9469	PPP5C	ENSG00000011485	appendix	lymphoid tissue	Medium	Approved
9470	PPP5C	ENSG00000011485	bone marrow	hematopoietic cells	Low	Approved
9471	PPP5C	ENSG00000011485	breast	adipocytes	Not detected	Approved
9472	PPP5C	ENSG00000011485	breast	glandular cells	Low	Approved
9473	PPP5C	ENSG00000011485	breast	myoepithelial cells	Not detected	Approved
9474	PPP5C	ENSG00000011485	bronchus	respiratory epithelial cells	Medium	Approved
9475	PPP5C	ENSG00000011485	caudate	glial cells	Not detected	Approved
9476	PPP5C	ENSG00000011485	caudate	neuronal cells	Medium	Approved
9477	PPP5C	ENSG00000011485	cerebellum	cells in granular layer	Medium	Approved
9478	PPP5C	ENSG00000011485	cerebellum	cells in molecular layer	Medium	Approved
9479	PPP5C	ENSG00000011485	cerebellum	Purkinje cells	Medium	Approved
9480	PPP5C	ENSG00000011485	cerebral cortex	endothelial cells	Not detected	Approved
9481	PPP5C	ENSG00000011485	cerebral cortex	glial cells	Not detected	Approved
9482	PPP5C	ENSG00000011485	cerebral cortex	neuronal cells	Medium	Approved
9483	PPP5C	ENSG00000011485	cerebral cortex	neuropil	Medium	Approved
9484	PPP5C	ENSG00000011485	cervix, uterine	glandular cells	Medium	Approved
9485	PPP5C	ENSG00000011485	cervix, uterine	squamous epithelial cells	Low	Approved
9486	PPP5C	ENSG00000011485	colon	endothelial cells	Low	Approved
9487	PPP5C	ENSG00000011485	colon	glandular cells	Medium	Approved
9488	PPP5C	ENSG00000011485	colon	peripheral nerve/ganglion	Not detected	Approved
9489	PPP5C	ENSG00000011485	duodenum	glandular cells	Medium	Approved
9490	PPP5C	ENSG00000011485	endometrium 1	cells in endometrial stroma	Not detected	Approved
9491	PPP5C	ENSG00000011485	endometrium 1	glandular cells	Medium	Approved
9492	PPP5C	ENSG00000011485	endometrium 2	cells in endometrial stroma	Not detected	Approved
9493	PPP5C	ENSG00000011485	endometrium 2	glandular cells	Medium	Approved
9494	PPP5C	ENSG00000011485	epididymis	glandular cells	Medium	Approved
9495	PPP5C	ENSG00000011485	esophagus	squamous epithelial cells	Medium	Approved
9496	PPP5C	ENSG00000011485	fallopian tube	glandular cells	Medium	Approved
9497	PPP5C	ENSG00000011485	gallbladder	glandular cells	Medium	Approved
9498	PPP5C	ENSG00000011485	heart muscle	cardiomyocytes	Medium	Approved
9499	PPP5C	ENSG00000011485	hippocampus	glial cells	Not detected	Approved
9500	PPP5C	ENSG00000011485	hippocampus	neuronal cells	Medium	Approved
9501	PPP5C	ENSG00000011485	kidney	cells in glomeruli	Low	Approved
9502	PPP5C	ENSG00000011485	kidney	cells in tubules	Medium	Approved
9503	PPP5C	ENSG00000011485	liver	cholangiocytes	Medium	Approved
9504	PPP5C	ENSG00000011485	liver	hepatocytes	Low	Approved
9505	PPP5C	ENSG00000011485	lung	alveolar cells	Medium	Approved
9506	PPP5C	ENSG00000011485	lung	macrophages	Not detected	Approved
9507	PPP5C	ENSG00000011485	lymph node	germinal center cells	Medium	Approved
9508	PPP5C	ENSG00000011485	lymph node	non-germinal center cells	Not detected	Approved
9509	PPP5C	ENSG00000011485	nasopharynx	respiratory epithelial cells	Medium	Approved
9510	PPP5C	ENSG00000011485	oral mucosa	squamous epithelial cells	Low	Approved
9511	PPP5C	ENSG00000011485	ovary	follicle cells	Medium	Approved
9512	PPP5C	ENSG00000011485	ovary	ovarian stroma cells	Not detected	Approved
9513	PPP5C	ENSG00000011485	pancreas	exocrine glandular cells	Medium	Approved
9514	PPP5C	ENSG00000011485	pancreas	pancreatic endocrine cells	Medium	Approved
9515	PPP5C	ENSG00000011485	parathyroid gland	glandular cells	Medium	Approved
9516	PPP5C	ENSG00000011485	placenta	decidual cells	Low	Approved
9517	PPP5C	ENSG00000011485	placenta	trophoblastic cells	Low	Approved
9518	PPP5C	ENSG00000011485	prostate	glandular cells	Medium	Approved
9519	PPP5C	ENSG00000011485	rectum	glandular cells	Medium	Approved
9520	PPP5C	ENSG00000011485	salivary gland	glandular cells	Low	Approved
9521	PPP5C	ENSG00000011485	seminal vesicle	glandular cells	Medium	Approved
9522	PPP5C	ENSG00000011485	skeletal muscle	myocytes	Medium	Approved
9523	PPP5C	ENSG00000011485	skin 1	fibroblasts	Not detected	Approved
9524	PPP5C	ENSG00000011485	skin 1	keratinocytes	Low	Approved
9525	PPP5C	ENSG00000011485	skin 1	Langerhans	Not detected	Approved
9526	PPP5C	ENSG00000011485	skin 1	melanocytes	Not detected	Approved
9527	PPP5C	ENSG00000011485	skin 2	epidermal cells	Medium	Approved
9528	PPP5C	ENSG00000011485	small intestine	glandular cells	Medium	Approved
9529	PPP5C	ENSG00000011485	smooth muscle	smooth muscle cells	Low	Approved
9530	PPP5C	ENSG00000011485	soft tissue 1	chondrocytes	Medium	Approved
9531	PPP5C	ENSG00000011485	soft tissue 1	fibroblasts	Not detected	Approved
9532	PPP5C	ENSG00000011485	soft tissue 2	fibroblasts	Not detected	Approved
9533	PPP5C	ENSG00000011485	soft tissue 2	peripheral nerve	Not detected	Approved
9534	PPP5C	ENSG00000011485	spleen	cells in red pulp	Not detected	Approved
9535	PPP5C	ENSG00000011485	spleen	cells in white pulp	Medium	Approved
9536	PPP5C	ENSG00000011485	stomach 1	glandular cells	Medium	Approved
9537	PPP5C	ENSG00000011485	stomach 2	glandular cells	Medium	Approved
9538	PPP5C	ENSG00000011485	testis	cells in seminiferous ducts	Medium	Approved
9539	PPP5C	ENSG00000011485	testis	Leydig cells	Medium	Approved
9540	PPP5C	ENSG00000011485	thyroid gland	glandular cells	Medium	Approved
9541	PPP5C	ENSG00000011485	tonsil	germinal center cells	Medium	Approved
9542	PPP5C	ENSG00000011485	tonsil	non-germinal center cells	Medium	Approved
9543	PPP5C	ENSG00000011485	tonsil	squamous epithelial cells	Medium	Approved
9544	PPP5C	ENSG00000011485	urinary bladder	urothelial cells	Medium	Approved
9545	PPP5C	ENSG00000011485	vagina	squamous epithelial cells	Medium	Approved
9546	IL32	ENSG00000008517				Uncertain
9547	SAT2	ENSG00000141504	adipose tissue	adipocytes	Not detected	Enhanced
9548	SAT2	ENSG00000141504	adrenal gland	glandular cells	Medium	Enhanced
9549	SAT2	ENSG00000141504	appendix	glandular cells	Not detected	Enhanced
9550	SAT2	ENSG00000141504	appendix	lymphoid tissue	Not detected	Enhanced
9551	SAT2	ENSG00000141504	bone marrow	hematopoietic cells	Not detected	Enhanced
9552	SAT2	ENSG00000141504	breast	adipocytes	Not detected	Enhanced
9553	SAT2	ENSG00000141504	breast	glandular cells	Not detected	Enhanced
9554	SAT2	ENSG00000141504	breast	myoepithelial cells	Not detected	Enhanced
9555	SAT2	ENSG00000141504	bronchus	respiratory epithelial cells	Not detected	Enhanced
9556	SAT2	ENSG00000141504	caudate	glial cells	Not detected	Enhanced
9557	SAT2	ENSG00000141504	caudate	neuronal cells	Low	Enhanced
9558	SAT2	ENSG00000141504	cerebellum	cells in granular layer	Not detected	Enhanced
9559	SAT2	ENSG00000141504	cerebellum	cells in molecular layer	Not detected	Enhanced
9560	SAT2	ENSG00000141504	cerebellum	Purkinje cells	Not detected	Enhanced
9561	SAT2	ENSG00000141504	cerebral cortex	endothelial cells	Not detected	Enhanced
9562	SAT2	ENSG00000141504	cerebral cortex	glial cells	Not detected	Enhanced
9563	SAT2	ENSG00000141504	cerebral cortex	neuronal cells	Low	Enhanced
9564	SAT2	ENSG00000141504	cerebral cortex	neuropil	Low	Enhanced
9565	SAT2	ENSG00000141504	cervix, uterine	glandular cells	Not detected	Enhanced
9566	SAT2	ENSG00000141504	cervix, uterine	squamous epithelial cells	Low	Enhanced
9567	SAT2	ENSG00000141504	colon	endothelial cells	Not detected	Enhanced
9568	SAT2	ENSG00000141504	colon	glandular cells	Not detected	Enhanced
9569	SAT2	ENSG00000141504	colon	peripheral nerve/ganglion	Low	Enhanced
9570	SAT2	ENSG00000141504	duodenum	glandular cells	Low	Enhanced
9571	SAT2	ENSG00000141504	endometrium 1	cells in endometrial stroma	Not detected	Enhanced
9572	SAT2	ENSG00000141504	endometrium 1	glandular cells	Not detected	Enhanced
9573	SAT2	ENSG00000141504	endometrium 2	cells in endometrial stroma	Not detected	Enhanced
9574	SAT2	ENSG00000141504	endometrium 2	glandular cells	Not detected	Enhanced
9575	SAT2	ENSG00000141504	epididymis	glandular cells	Not detected	Enhanced
9576	SAT2	ENSG00000141504	esophagus	squamous epithelial cells	Medium	Enhanced
9577	SAT2	ENSG00000141504	fallopian tube	glandular cells	Not detected	Enhanced
9578	SAT2	ENSG00000141504	gallbladder	glandular cells	Not detected	Enhanced
9579	SAT2	ENSG00000141504	heart muscle	cardiomyocytes	Not detected	Enhanced
9580	SAT2	ENSG00000141504	hippocampus	glial cells	Not detected	Enhanced
9581	SAT2	ENSG00000141504	hippocampus	neuronal cells	Not detected	Enhanced
9582	SAT2	ENSG00000141504	kidney	cells in glomeruli	Not detected	Enhanced
9583	SAT2	ENSG00000141504	kidney	cells in tubules	Medium	Enhanced
9584	SAT2	ENSG00000141504	liver	cholangiocytes	Not detected	Enhanced
9585	SAT2	ENSG00000141504	liver	hepatocytes	Medium	Enhanced
9586	SAT2	ENSG00000141504	lung	alveolar cells	Not detected	Enhanced
9587	SAT2	ENSG00000141504	lung	macrophages	Not detected	Enhanced
9588	SAT2	ENSG00000141504	lymph node	germinal center cells	Not detected	Enhanced
9589	SAT2	ENSG00000141504	lymph node	non-germinal center cells	Not detected	Enhanced
9590	SAT2	ENSG00000141504	nasopharynx	respiratory epithelial cells	Not detected	Enhanced
9591	SAT2	ENSG00000141504	oral mucosa	squamous epithelial cells	Low	Enhanced
9592	SAT2	ENSG00000141504	ovary	follicle cells	Low	Enhanced
9593	SAT2	ENSG00000141504	ovary	ovarian stroma cells	Not detected	Enhanced
9594	SAT2	ENSG00000141504	pancreas	exocrine glandular cells	Not detected	Enhanced
9595	SAT2	ENSG00000141504	pancreas	pancreatic endocrine cells	Not detected	Enhanced
9596	SAT2	ENSG00000141504	parathyroid gland	glandular cells	Not detected	Enhanced
9597	SAT2	ENSG00000141504	placenta	decidual cells	Not detected	Enhanced
9598	SAT2	ENSG00000141504	placenta	trophoblastic cells	Not detected	Enhanced
9599	SAT2	ENSG00000141504	prostate	glandular cells	Not detected	Enhanced
9600	SAT2	ENSG00000141504	rectum	glandular cells	Low	Enhanced
9601	SAT2	ENSG00000141504	salivary gland	glandular cells	Not detected	Enhanced
9602	SAT2	ENSG00000141504	seminal vesicle	glandular cells	Not detected	Enhanced
9603	SAT2	ENSG00000141504	skeletal muscle	myocytes	Not detected	Enhanced
9604	SAT2	ENSG00000141504	skin 1	fibroblasts	Not detected	Enhanced
9605	SAT2	ENSG00000141504	skin 1	keratinocytes	Not detected	Enhanced
9606	SAT2	ENSG00000141504	skin 1	Langerhans	Not detected	Enhanced
9607	SAT2	ENSG00000141504	skin 1	melanocytes	Not detected	Enhanced
9608	SAT2	ENSG00000141504	skin 2	epidermal cells	Not detected	Enhanced
9609	SAT2	ENSG00000141504	small intestine	glandular cells	Medium	Enhanced
9610	SAT2	ENSG00000141504	smooth muscle	smooth muscle cells	Not detected	Enhanced
9611	SAT2	ENSG00000141504	soft tissue 1	chondrocytes	Not detected	Enhanced
9612	SAT2	ENSG00000141504	soft tissue 1	fibroblasts	Not detected	Enhanced
9613	SAT2	ENSG00000141504	soft tissue 2	fibroblasts	Not detected	Enhanced
9614	SAT2	ENSG00000141504	soft tissue 2	peripheral nerve	Not detected	Enhanced
9615	SAT2	ENSG00000141504	spleen	cells in red pulp	Not detected	Enhanced
9616	SAT2	ENSG00000141504	spleen	cells in white pulp	Not detected	Enhanced
9617	SAT2	ENSG00000141504	stomach 1	glandular cells	Not detected	Enhanced
