	Gene name	Gene	Cancer	High	Medium	Low	Not detected	prognostic - favorable	unprognostic - favorable	prognostic - unfavorable	unprognostic - unfavorable
2821	KDM5C	ENSG00000126012	carcinoid								
2822	KDM5C	ENSG00000126012	cervical cancer						0.1129		
2823	KDM5C	ENSG00000126012	colorectal cancer								0.01562
2824	KDM5C	ENSG00000126012	endometrial cancer						0.071		
2825	KDM5C	ENSG00000126012	glioma						0.09754		
2826	KDM5C	ENSG00000126012	head and neck cancer								0.2194
2827	KDM5C	ENSG00000126012	liver cancer							0.0002107	
2828	KDM5C	ENSG00000126012	lung cancer						0.02084		
2829	KDM5C	ENSG00000126012	lymphoma								
2830	KDM5C	ENSG00000126012	melanoma								0.2107
2831	KDM5C	ENSG00000126012	ovarian cancer								0.124
2832	KDM5C	ENSG00000126012	pancreatic cancer						0.05448		
2833	KDM5C	ENSG00000126012	prostate cancer								0.01583
2834	KDM5C	ENSG00000126012	renal cancer								0.005045
2835	KDM5C	ENSG00000126012	skin cancer								
2836	KDM5C	ENSG00000126012	stomach cancer						0.01957		
2837	KDM5C	ENSG00000126012	testis cancer						0.06906		
2838	KDM5C	ENSG00000126012	thyroid cancer						0.1301		
2839	KDM5C	ENSG00000126012	urothelial cancer						0.1001		
2840	FGFR3	ENSG00000068078	breast cancer	0.0	1.0	0.0	10.0		0.1343		
2841	FGFR3	ENSG00000068078	carcinoid	0.0	1.0	0.0	2.0				
2842	FGFR3	ENSG00000068078	cervical cancer	0.0	2.0	4.0	5.0		0.00529		
2843	FGFR3	ENSG00000068078	colorectal cancer	0.0	0.0	4.0	6.0				0.149
2844	FGFR3	ENSG00000068078	endometrial cancer	0.0	1.0	5.0	6.0			0.000377	
2845	FGFR3	ENSG00000068078	glioma	0.0	2.0	3.0	7.0				0.05898
2846	FGFR3	ENSG00000068078	head and neck cancer	1.0	1.0	1.0	1.0		0.001242		
2847	FGFR3	ENSG00000068078	liver cancer	0.0	3.0	2.0	7.0				0.07219
2848	FGFR3	ENSG00000068078	lung cancer	1.0	1.0	3.0	7.0		0.2542		
2849	FGFR3	ENSG00000068078	lymphoma	0.0	0.0	0.0	12.0				
2850	FGFR3	ENSG00000068078	melanoma	0.0	0.0	0.0	12.0				0.1987
2851	FGFR3	ENSG00000068078	ovarian cancer	0.0	1.0	2.0	8.0				0.2172
2852	FGFR3	ENSG00000068078	pancreatic cancer	0.0	1.0	1.0	10.0		0.1382		
2853	FGFR3	ENSG00000068078	prostate cancer	0.0	0.0	3.0	8.0				0.02876
2854	FGFR3	ENSG00000068078	renal cancer	0.0	0.0	0.0	11.0		0.1305		
2855	FGFR3	ENSG00000068078	skin cancer	0.0	6.0	3.0	3.0				
2856	FGFR3	ENSG00000068078	stomach cancer	0.0	0.0	0.0	11.0		0.009112		
2857	FGFR3	ENSG00000068078	testis cancer	3.0	4.0	2.0	3.0				0.198
2858	FGFR3	ENSG00000068078	thyroid cancer	0.0	0.0	0.0	4.0				0.04735
2859	FGFR3	ENSG00000068078	urothelial cancer	2.0	1.0	3.0	5.0		0.1973		
2860	ARID2	ENSG00000189079	breast cancer								0.08407
2861	ARID2	ENSG00000189079	carcinoid								
2862	ARID2	ENSG00000189079	cervical cancer						0.1028		
2863	ARID2	ENSG00000189079	colorectal cancer						0.04023		
2864	ARID2	ENSG00000189079	endometrial cancer								0.03943
2865	ARID2	ENSG00000189079	glioma						0.04152		
2866	ARID2	ENSG00000189079	head and neck cancer					0.000575			
2867	ARID2	ENSG00000189079	liver cancer								0.01258
2868	ARID2	ENSG00000189079	lung cancer								0.09708
2869	ARID2	ENSG00000189079	lymphoma								
2870	ARID2	ENSG00000189079	melanoma								0.09037
2871	ARID2	ENSG00000189079	ovarian cancer						0.05574		
2872	ARID2	ENSG00000189079	pancreatic cancer								0.1341
2873	ARID2	ENSG00000189079	prostate cancer						0.247		
2874	ARID2	ENSG00000189079	renal cancer								0.01123
2875	ARID2	ENSG00000189079	skin cancer								
2876	ARID2	ENSG00000189079	stomach cancer								0.09212
2877	ARID2	ENSG00000189079	testis cancer						0.3021		
2878	ARID2	ENSG00000189079	thyroid cancer						0.2004		
2879	ARID2	ENSG00000189079	urothelial cancer						0.0653		
2880	SMARCB1	ENSG00000099956	breast cancer	12.0	0.0	0.0	0.0				0.2146
2881	SMARCB1	ENSG00000099956	carcinoid	4.0	0.0	0.0	0.0				
2882	SMARCB1	ENSG00000099956	cervical cancer	12.0	0.0	0.0	0.0		0.05623		
2883	SMARCB1	ENSG00000099956	colorectal cancer	12.0	0.0	0.0	0.0		0.006604		
2884	SMARCB1	ENSG00000099956	endometrial cancer	10.0	1.0	1.0	0.0		0.01633		
2885	SMARCB1	ENSG00000099956	glioma	12.0	0.0	0.0	0.0		0.004008		
2886	SMARCB1	ENSG00000099956	head and neck cancer	4.0	0.0	0.0	0.0				0.2139
2887	SMARCB1	ENSG00000099956	liver cancer	6.0	3.0	0.0	2.0			0.0006524	
2888	SMARCB1	ENSG00000099956	lung cancer	11.0	0.0	0.0	0.0				0.4101
2889	SMARCB1	ENSG00000099956	lymphoma	12.0	0.0	0.0	0.0				
2890	SMARCB1	ENSG00000099956	melanoma	12.0	0.0	0.0	0.0				0.1863
2891	SMARCB1	ENSG00000099956	ovarian cancer	12.0	0.0	0.0	0.0		0.01026		
2892	SMARCB1	ENSG00000099956	pancreatic cancer	7.0	4.0	1.0	0.0		0.02096		
2893	SMARCB1	ENSG00000099956	prostate cancer	8.0	1.0	0.0	0.0		0.004433		
2894	SMARCB1	ENSG00000099956	renal cancer	8.0	4.0	0.0	0.0	1.142e-06			
2895	SMARCB1	ENSG00000099956	skin cancer	11.0	0.0	0.0	0.0				
2896	SMARCB1	ENSG00000099956	stomach cancer	12.0	0.0	0.0	0.0		0.1241		
2897	SMARCB1	ENSG00000099956	testis cancer	10.0	2.0	0.0	0.0		0.04575		
2898	SMARCB1	ENSG00000099956	thyroid cancer	4.0	0.0	0.0	0.0		0.04568		
2899	SMARCB1	ENSG00000099956	urothelial cancer	9.0	2.0	0.0	0.0		0.07042		
2900	CDK6	ENSG00000105810	breast cancer	0.0	0.0	2.0	10.0		0.1288		
2901	CDK6	ENSG00000105810	carcinoid	1.0	0.0	1.0	1.0				
2902	CDK6	ENSG00000105810	cervical cancer	1.0	2.0	2.0	6.0				0.005982
2903	CDK6	ENSG00000105810	colorectal cancer	0.0	3.0	2.0	5.0				0.09065
2904	CDK6	ENSG00000105810	endometrial cancer	1.0	1.0	0.0	10.0				0.002785
2905	CDK6	ENSG00000105810	glioma	1.0	1.0	6.0	4.0				0.02557
2906	CDK6	ENSG00000105810	head and neck cancer	2.0	1.0	1.0	0.0				0.0324
2907	CDK6	ENSG00000105810	liver cancer	1.0	1.0	0.0	10.0				0.339
2908	CDK6	ENSG00000105810	lung cancer	0.0	1.0	2.0	8.0				0.002423
2909	CDK6	ENSG00000105810	lymphoma	1.0	2.0	5.0	4.0				
2910	CDK6	ENSG00000105810	melanoma	0.0	2.0	3.0	6.0				0.07189
2911	CDK6	ENSG00000105810	ovarian cancer	2.0	1.0	2.0	7.0				0.007782
2912	CDK6	ENSG00000105810	pancreatic cancer	3.0	2.0	1.0	5.0			3.857e-06	
2913	CDK6	ENSG00000105810	prostate cancer	0.0	1.0	1.0	8.0		0.04056		
2914	CDK6	ENSG00000105810	renal cancer	0.0	0.0	0.0	11.0				0.004093
2915	CDK6	ENSG00000105810	skin cancer	1.0	2.0	1.0	6.0				
2916	CDK6	ENSG00000105810	stomach cancer	1.0	6.0	2.0	2.0				0.1086
2917	CDK6	ENSG00000105810	testis cancer	0.0	4.0	0.0	8.0				0.07879
2918	CDK6	ENSG00000105810	thyroid cancer	0.0	0.0	0.0	4.0				0.1932
2919	CDK6	ENSG00000105810	urothelial cancer	1.0	3.0	4.0	4.0			2.329e-05	
2920	PDGFRA	ENSG00000134853	breast cancer	0.0	0.0	0.0	11.0				0.1666
2921	PDGFRA	ENSG00000134853	carcinoid	0.0	0.0	0.0	4.0				
2922	PDGFRA	ENSG00000134853	cervical cancer	0.0	0.0	0.0	12.0				0.09353
2923	PDGFRA	ENSG00000134853	colorectal cancer	0.0	0.0	0.0	11.0		0.004592		
2924	PDGFRA	ENSG00000134853	endometrial cancer	0.0	0.0	0.0	12.0		0.16		
2925	PDGFRA	ENSG00000134853	glioma	0.0	2.0	2.0	8.0		0.08921		
2926	PDGFRA	ENSG00000134853	head and neck cancer	0.0	0.0	0.0	3.0	0.0009332			
2927	PDGFRA	ENSG00000134853	liver cancer	0.0	0.0	0.0	11.0				0.1245
2928	PDGFRA	ENSG00000134853	lung cancer	0.0	0.0	0.0	11.0				0.02
2929	PDGFRA	ENSG00000134853	lymphoma	0.0	0.0	0.0	12.0				
2930	PDGFRA	ENSG00000134853	melanoma	0.0	1.0	0.0	9.0				0.1461
2931	PDGFRA	ENSG00000134853	ovarian cancer	0.0	1.0	0.0	11.0				0.02175
2932	PDGFRA	ENSG00000134853	pancreatic cancer	0.0	0.0	0.0	11.0				0.2185
2933	PDGFRA	ENSG00000134853	prostate cancer	0.0	0.0	0.0	12.0		0.07009		
2934	PDGFRA	ENSG00000134853	renal cancer	0.0	0.0	0.0	12.0			9.794e-06	
2935	PDGFRA	ENSG00000134853	skin cancer	0.0	0.0	0.0	12.0				
2936	PDGFRA	ENSG00000134853	stomach cancer	0.0	0.0	0.0	11.0				0.00958
2937	PDGFRA	ENSG00000134853	testis cancer	0.0	0.0	1.0	6.0				0.09866
2938	PDGFRA	ENSG00000134853	thyroid cancer	0.0	0.0	0.0	4.0				0.02158
2939	PDGFRA	ENSG00000134853	urothelial cancer	0.0	0.0	1.0	10.0				0.001718
2940	BRAF	ENSG00000157764	breast cancer	3.0	7.0	0.0	0.0		0.00298		
2941	BRAF	ENSG00000157764	carcinoid	3.0	1.0	0.0	0.0				
2942	BRAF	ENSG00000157764	cervical cancer	5.0	7.0	0.0	0.0		0.05663		
2943	BRAF	ENSG00000157764	colorectal cancer	6.0	4.0	1.0	0.0				0.02198
2944	BRAF	ENSG00000157764	endometrial cancer	6.0	5.0	0.0	0.0				0.00266
2945	BRAF	ENSG00000157764	glioma	5.0	6.0	0.0	0.0				0.2437
2946	BRAF	ENSG00000157764	head and neck cancer	1.0	3.0	0.0	0.0		0.01478		
2947	BRAF	ENSG00000157764	liver cancer	1.0	3.0	3.0	4.0				0.02069
2948	BRAF	ENSG00000157764	lung cancer	1.0	7.0	2.0	1.0		0.04234		
2949	BRAF	ENSG00000157764	lymphoma	11.0	1.0	0.0	0.0				
2950	BRAF	ENSG00000157764	melanoma	11.0	1.0	0.0	0.0				0.04069
2951	BRAF	ENSG00000157764	ovarian cancer	3.0	7.0	1.0	0.0		0.01582		
2952	BRAF	ENSG00000157764	pancreatic cancer	0.0	8.0	4.0	0.0		0.06534		
2953	BRAF	ENSG00000157764	prostate cancer	11.0	1.0	0.0	0.0				0.01908
2954	BRAF	ENSG00000157764	renal cancer	1.0	7.0	2.0	1.0		0.003795		
2955	BRAF	ENSG00000157764	skin cancer	4.0	8.0	0.0	0.0				
2956	BRAF	ENSG00000157764	stomach cancer	1.0	2.0	5.0	4.0				0.2076
2957	BRAF	ENSG00000157764	testis cancer	8.0	4.0	0.0	0.0		0.1761		
2958	BRAF	ENSG00000157764	thyroid cancer	4.0	0.0	0.0	0.0				0.08015
2959	BRAF	ENSG00000157764	urothelial cancer	5.0	7.0	0.0	0.0		0.05464		
2960	RRM2	ENSG00000171848	breast cancer	0.0	0.0	4.0	8.0				0.02101
2961	RRM2	ENSG00000171848	carcinoid	0.0	0.0	0.0	4.0				
2962	RRM2	ENSG00000171848	cervical cancer	0.0	0.0	2.0	10.0				0.1625
2963	RRM2	ENSG00000171848	colorectal cancer	0.0	2.0	6.0	4.0		0.006402		
2964	RRM2	ENSG00000171848	endometrial cancer	0.0	0.0	0.0	12.0				0.004422
2965	RRM2	ENSG00000171848	glioma	0.0	0.0	2.0	9.0				0.05703
2966	RRM2	ENSG00000171848	head and neck cancer	0.0	0.0	0.0	3.0		0.1693		
2967	RRM2	ENSG00000171848	liver cancer	0.0	2.0	0.0	8.0			1.392e-05	
2968	RRM2	ENSG00000171848	lung cancer	0.0	0.0	3.0	8.0				0.001038
2969	RRM2	ENSG00000171848	lymphoma	0.0	1.0	1.0	9.0				
2970	RRM2	ENSG00000171848	melanoma	0.0	0.0	2.0	9.0				0.006673
2971	RRM2	ENSG00000171848	ovarian cancer	0.0	0.0	0.0	12.0		0.0453		
2972	RRM2	ENSG00000171848	pancreatic cancer	0.0	0.0	3.0	7.0			0.0001616	
2973	RRM2	ENSG00000171848	prostate cancer	0.0	0.0	1.0	11.0				0.005106
2974	RRM2	ENSG00000171848	renal cancer	0.0	0.0	0.0	10.0			0.0	
2975	RRM2	ENSG00000171848	skin cancer	0.0	0.0	0.0	8.0				
2976	RRM2	ENSG00000171848	stomach cancer	0.0	2.0	1.0	8.0		0.03048		
2977	RRM2	ENSG00000171848	testis cancer	0.0	0.0	0.0	12.0				0.2236
2978	RRM2	ENSG00000171848	thyroid cancer	0.0	0.0	0.0	4.0		0.1382		
2979	RRM2	ENSG00000171848	urothelial cancer	0.0	1.0	0.0	8.0				0.02089
2980	ROR1	ENSG00000185483	breast cancer						0.0515		
2981	ROR1	ENSG00000185483	carcinoid								
2982	ROR1	ENSG00000185483	cervical cancer								0.01193
2983	ROR1	ENSG00000185483	colorectal cancer								0.03649
2984	ROR1	ENSG00000185483	endometrial cancer						0.01033		
2985	ROR1	ENSG00000185483	glioma						0.06242		
2986	ROR1	ENSG00000185483	head and neck cancer						0.1611		
2987	ROR1	ENSG00000185483	liver cancer								0.007107
2988	ROR1	ENSG00000185483	lung cancer								0.141
2989	ROR1	ENSG00000185483	lymphoma								
2990	ROR1	ENSG00000185483	melanoma						0.4056		
2991	ROR1	ENSG00000185483	ovarian cancer						0.3839		
2992	ROR1	ENSG00000185483	pancreatic cancer								0.03204
2993	ROR1	ENSG00000185483	prostate cancer						0.02025		
2994	ROR1	ENSG00000185483	renal cancer						0.003637		
2995	ROR1	ENSG00000185483	skin cancer								
2996	ROR1	ENSG00000185483	stomach cancer								0.0148
2997	ROR1	ENSG00000185483	testis cancer								0.1521
2998	ROR1	ENSG00000185483	thyroid cancer						0.05873		
2999	ROR1	ENSG00000185483	urothelial cancer								0.05147
3000	CASP8	ENSG00000064012	breast cancer	9.0	3.0	0.0	0.0		0.005206		
3001	CASP8	ENSG00000064012	carcinoid	2.0	2.0	0.0	0.0				
3002	CASP8	ENSG00000064012	cervical cancer	5.0	7.0	0.0	0.0		0.2099		
3003	CASP8	ENSG00000064012	colorectal cancer	10.0	2.0	0.0	0.0		0.01833		
3004	CASP8	ENSG00000064012	endometrial cancer	9.0	2.0	1.0	0.0				0.00969
3005	CASP8	ENSG00000064012	glioma	1.0	2.0	2.0	6.0				0.2091
3006	CASP8	ENSG00000064012	head and neck cancer	2.0	2.0	0.0	0.0				0.05605
3007	CASP8	ENSG00000064012	liver cancer	5.0	2.0	5.0	0.0			0.0003016	
3008	CASP8	ENSG00000064012	lung cancer	1.0	9.0	2.0	0.0		0.2098		
3009	CASP8	ENSG00000064012	lymphoma	3.0	7.0	2.0	0.0				
3010	CASP8	ENSG00000064012	melanoma	0.0	8.0	2.0	0.0				0.04792
3011	CASP8	ENSG00000064012	ovarian cancer	5.0	5.0	2.0	0.0	0.0001245			
3012	CASP8	ENSG00000064012	pancreatic cancer	10.0	0.0	1.0	0.0				0.07754
3013	CASP8	ENSG00000064012	prostate cancer	1.0	6.0	4.0	1.0				0.05111
3014	CASP8	ENSG00000064012	renal cancer	3.0	7.0	1.0	1.0			1.271e-06	
3015	CASP8	ENSG00000064012	skin cancer	0.0	8.0	3.0	1.0				
3016	CASP8	ENSG00000064012	stomach cancer	7.0	4.0	1.0	0.0		0.007672		
3017	CASP8	ENSG00000064012	testis cancer	5.0	2.0	5.0	0.0				0.2429
3018	CASP8	ENSG00000064012	thyroid cancer	0.0	2.0	2.0	0.0		0.2525		
3019	CASP8	ENSG00000064012	urothelial cancer	6.0	5.0	1.0	0.0		0.004527		
3020	PBRM1	ENSG00000163939	breast cancer	0.0	0.0	5.0	6.0		0.1866		
3021	PBRM1	ENSG00000163939	carcinoid	0.0	0.0	1.0	3.0				
3022	PBRM1	ENSG00000163939	cervical cancer	1.0	3.0	8.0	0.0		0.1727		
3023	PBRM1	ENSG00000163939	colorectal cancer	0.0	2.0	0.0	8.0		0.01905		
3024	PBRM1	ENSG00000163939	endometrial cancer	2.0	3.0	5.0	2.0		0.2001		
3025	PBRM1	ENSG00000163939	glioma	0.0	2.0	1.0	9.0		0.06155		
3026	PBRM1	ENSG00000163939	head and neck cancer	0.0	2.0	0.0	2.0		0.01339		
3027	PBRM1	ENSG00000163939	liver cancer	1.0	3.0	4.0	4.0				0.01017
3028	PBRM1	ENSG00000163939	lung cancer	1.0	5.0	4.0	2.0		0.09544		
3029	PBRM1	ENSG00000163939	lymphoma	0.0	2.0	5.0	5.0				
3030	PBRM1	ENSG00000163939	melanoma	1.0	1.0	8.0	2.0				0.01865
3031	PBRM1	ENSG00000163939	ovarian cancer	0.0	8.0	4.0	0.0		0.1434		
3032	PBRM1	ENSG00000163939	pancreatic cancer	0.0	0.0	2.0	8.0				0.01988
3033	PBRM1	ENSG00000163939	prostate cancer	0.0	0.0	2.0	9.0				0.04319
3034	PBRM1	ENSG00000163939	renal cancer	0.0	0.0	1.0	10.0		0.002895		
3035	PBRM1	ENSG00000163939	skin cancer	0.0	0.0	4.0	8.0				
3036	PBRM1	ENSG00000163939	stomach cancer	0.0	0.0	5.0	7.0				0.3061
3037	PBRM1	ENSG00000163939	testis cancer	0.0	1.0	2.0	9.0				0.1961
3038	PBRM1	ENSG00000163939	thyroid cancer	0.0	3.0	0.0	1.0				0.01527
3039	PBRM1	ENSG00000163939	urothelial cancer	0.0	1.0	3.0	8.0		0.1055		
3040	RPS6KB1	ENSG00000108443	breast cancer	3.0	9.0	0.0	0.0				0.2249
3041	RPS6KB1	ENSG00000108443	carcinoid	1.0	3.0	0.0	0.0				
3042	RPS6KB1	ENSG00000108443	cervical cancer	1.0	10.0	0.0	0.0		0.04523		
3043	RPS6KB1	ENSG00000108443	colorectal cancer	2.0	9.0	0.0	0.0		0.00191		
3044	RPS6KB1	ENSG00000108443	endometrial cancer	1.0	11.0	0.0	0.0				0.01346
3045	RPS6KB1	ENSG00000108443	glioma	4.0	8.0	0.0	0.0		0.09813		
3046	RPS6KB1	ENSG00000108443	head and neck cancer	1.0	3.0	0.0	0.0		0.1126		
3047	RPS6KB1	ENSG00000108443	liver cancer	4.0	8.0	0.0	0.0				0.003716
3048	RPS6KB1	ENSG00000108443	lung cancer	0.0	8.0	2.0	0.0				0.1698
3049	RPS6KB1	ENSG00000108443	lymphoma	3.0	8.0	1.0	0.0				
3050	RPS6KB1	ENSG00000108443	melanoma	2.0	9.0	0.0	0.0				0.05861
3051	RPS6KB1	ENSG00000108443	ovarian cancer	1.0	11.0	0.0	0.0				0.1661
3052	RPS6KB1	ENSG00000108443	pancreatic cancer	1.0	10.0	0.0	0.0		0.3668		
3053	RPS6KB1	ENSG00000108443	prostate cancer	4.0	6.0	0.0	0.0				0.01759
3054	RPS6KB1	ENSG00000108443	renal cancer	2.0	9.0	0.0	0.0			5.087e-07	
3055	RPS6KB1	ENSG00000108443	skin cancer	3.0	8.0	0.0	0.0				
3056	RPS6KB1	ENSG00000108443	stomach cancer	0.0	11.0	0.0	0.0		0.3453		
3057	RPS6KB1	ENSG00000108443	testis cancer	8.0	2.0	0.0	0.0				0.2086
3058	RPS6KB1	ENSG00000108443	thyroid cancer	1.0	3.0	0.0	0.0				0.03978
3059	RPS6KB1	ENSG00000108443	urothelial cancer	3.0	8.0	0.0	0.0		0.001523		
3060	FLT3	ENSG00000122025	breast cancer						0.002189		
3061	FLT3	ENSG00000122025	carcinoid								
3062	FLT3	ENSG00000122025	cervical cancer						0.00316		
3063	FLT3	ENSG00000122025	colorectal cancer						0.006544		
3064	FLT3	ENSG00000122025	endometrial cancer						0.09957		
3065	FLT3	ENSG00000122025	glioma								0.3876
3066	FLT3	ENSG00000122025	head and neck cancer						3.961e-07		
3067	FLT3	ENSG00000122025	liver cancer						0.007988		
3068	FLT3	ENSG00000122025	lung cancer						0.01652		
3069	FLT3	ENSG00000122025	lymphoma								
3070	FLT3	ENSG00000122025	melanoma						0.05365		
3071	FLT3	ENSG00000122025	ovarian cancer						0.01011		
3072	FLT3	ENSG00000122025	pancreatic cancer						0.1957		
3073	FLT3	ENSG00000122025	prostate cancer						0.1034		
3074	FLT3	ENSG00000122025	renal cancer								0.04558
3075	FLT3	ENSG00000122025	skin cancer								
3076	FLT3	ENSG00000122025	stomach cancer								0.3653
3077	FLT3	ENSG00000122025	testis cancer								0.03908
3078	FLT3	ENSG00000122025	thyroid cancer						0.2513		
3079	FLT3	ENSG00000122025	urothelial cancer						0.2216		
3080	ARID1A	ENSG00000117713	breast cancer	0.0	3.0	6.0	2.0				0.2829
3081	ARID1A	ENSG00000117713	carcinoid	1.0	2.0	0.0	1.0				
3082	ARID1A	ENSG00000117713	cervical cancer	2.0	8.0	0.0	1.0		0.1812		
3083	ARID1A	ENSG00000117713	colorectal cancer	3.0	4.0	1.0	2.0		0.0748		
3084	ARID1A	ENSG00000117713	endometrial cancer	2.0	3.0	2.0	4.0				0.1409
3085	ARID1A	ENSG00000117713	glioma	3.0	4.0	1.0	3.0				0.2442
3086	ARID1A	ENSG00000117713	head and neck cancer	2.0	1.0	0.0	1.0		0.01892		
3087	ARID1A	ENSG00000117713	liver cancer	2.0	2.0	2.0	5.0			0.0004179	
3088	ARID1A	ENSG00000117713	lung cancer	2.0	3.0	6.0	1.0		0.3018		
3089	ARID1A	ENSG00000117713	lymphoma	2.0	9.0	0.0	1.0				
3090	ARID1A	ENSG00000117713	melanoma	2.0	4.0	2.0	4.0				0.03658
3091	ARID1A	ENSG00000117713	ovarian cancer	0.0	4.0	3.0	2.0				0.134
3092	ARID1A	ENSG00000117713	pancreatic cancer	2.0	5.0	3.0	0.0		0.09688		
3093	ARID1A	ENSG00000117713	prostate cancer	5.0	6.0	0.0	0.0				0.07762
3094	ARID1A	ENSG00000117713	renal cancer	0.0	3.0	3.0	6.0		0.01012		
3095	ARID1A	ENSG00000117713	skin cancer	3.0	6.0	2.0	1.0				
3096	ARID1A	ENSG00000117713	stomach cancer	0.0	2.0	6.0	1.0		0.01621		
3097	ARID1A	ENSG00000117713	testis cancer	4.0	4.0	3.0	0.0		0.06046		
3098	ARID1A	ENSG00000117713	thyroid cancer	1.0	3.0	0.0	0.0				0.2656
3099	ARID1A	ENSG00000117713	urothelial cancer	5.0	3.0	3.0	1.0		0.06536		
3100	VEGFA	ENSG00000112715	breast cancer	4.0	6.0	0.0	1.0				0.1125
3101	VEGFA	ENSG00000112715	carcinoid	2.0	1.0	1.0	0.0				
3102	VEGFA	ENSG00000112715	cervical cancer	4.0	6.0	1.0	0.0			0.00045	
3103	VEGFA	ENSG00000112715	colorectal cancer	11.0	1.0	0.0	0.0				0.02424
3104	VEGFA	ENSG00000112715	endometrial cancer	7.0	4.0	1.0	0.0			0.0002097	
3105	VEGFA	ENSG00000112715	glioma	4.0	2.0	2.0	3.0				0.04347
3106	VEGFA	ENSG00000112715	head and neck cancer	2.0	2.0	0.0	0.0				0.1485
3107	VEGFA	ENSG00000112715	liver cancer	11.0	1.0	0.0	0.0			2.339e-05	
3108	VEGFA	ENSG00000112715	lung cancer	11.0	1.0	0.0	0.0				0.051
3109	VEGFA	ENSG00000112715	lymphoma	0.0	5.0	2.0	5.0				
3110	VEGFA	ENSG00000112715	melanoma	6.0	6.0	0.0	0.0				0.00527
3111	VEGFA	ENSG00000112715	ovarian cancer	4.0	4.0	2.0	2.0		0.02304		
3112	VEGFA	ENSG00000112715	pancreatic cancer	5.0	6.0	0.0	0.0				0.14
3113	VEGFA	ENSG00000112715	prostate cancer	7.0	4.0	0.0	0.0				0.01002
3114	VEGFA	ENSG00000112715	renal cancer	4.0	7.0	1.0	0.0			1.762e-05	
3115	VEGFA	ENSG00000112715	skin cancer	8.0	1.0	2.0	1.0				
3116	VEGFA	ENSG00000112715	stomach cancer	6.0	4.0	2.0	0.0		0.2199		
3117	VEGFA	ENSG00000112715	testis cancer	1.0	4.0	1.0	6.0				0.1802
3118	VEGFA	ENSG00000112715	thyroid cancer	1.0	3.0	0.0	0.0				0.1434
3119	VEGFA	ENSG00000112715	urothelial cancer	3.0	6.0	1.0	1.0	0.0002727			
3120	MAP2K1	ENSG00000169032	breast cancer	0.0	8.0	3.0	0.0				0.04052
3121	MAP2K1	ENSG00000169032	carcinoid	0.0	4.0	0.0	0.0				
3122	MAP2K1	ENSG00000169032	cervical cancer	0.0	4.0	6.0	2.0				0.01234
3123	MAP2K1	ENSG00000169032	colorectal cancer	0.0	5.0	4.0	2.0		0.2072		
3124	MAP2K1	ENSG00000169032	endometrial cancer	0.0	3.0	3.0	5.0				0.0492
3125	MAP2K1	ENSG00000169032	glioma	0.0	1.0	1.0	7.0			0.0001946	
3126	MAP2K1	ENSG00000169032	head and neck cancer	0.0	3.0	1.0	0.0				0.001814
3127	MAP2K1	ENSG00000169032	liver cancer	0.0	0.0	1.0	11.0				0.05778
3128	MAP2K1	ENSG00000169032	lung cancer	0.0	0.0	0.0	9.0				0.009911
3129	MAP2K1	ENSG00000169032	lymphoma	0.0	3.0	3.0	6.0				
3130	MAP2K1	ENSG00000169032	melanoma	0.0	4.0	0.0	6.0				0.1111
3131	MAP2K1	ENSG00000169032	ovarian cancer	0.0	8.0	3.0	0.0				0.1772
3132	MAP2K1	ENSG00000169032	pancreatic cancer	0.0	4.0	3.0	3.0				0.1448
3133	MAP2K1	ENSG00000169032	prostate cancer	0.0	5.0	5.0	0.0				0.007618
3134	MAP2K1	ENSG00000169032	renal cancer	0.0	0.0	4.0	7.0				0.1205
3135	MAP2K1	ENSG00000169032	skin cancer	0.0	5.0	3.0	3.0				
3136	MAP2K1	ENSG00000169032	stomach cancer	0.0	2.0	3.0	7.0		0.2713		
3137	MAP2K1	ENSG00000169032	testis cancer	0.0	2.0	5.0	5.0				0.1962
3138	MAP2K1	ENSG00000169032	thyroid cancer	0.0	1.0	1.0	1.0				0.1145
3139	MAP2K1	ENSG00000169032	urothelial cancer	0.0	4.0	6.0	2.0				0.009397
3140	NEK1	ENSG00000137601	breast cancer	11.0	0.0	0.0	0.0		0.04097		
3141	NEK1	ENSG00000137601	carcinoid	1.0	3.0	0.0	0.0				
3142	NEK1	ENSG00000137601	cervical cancer	5.0	6.0	0.0	0.0				0.2966
3143	NEK1	ENSG00000137601	colorectal cancer	11.0	1.0	0.0	0.0		0.0159		
3144	NEK1	ENSG00000137601	endometrial cancer	11.0	1.0	0.0	0.0		0.1974		
3145	NEK1	ENSG00000137601	glioma	4.0	7.0	1.0	0.0		0.06978		
3146	NEK1	ENSG00000137601	head and neck cancer	2.0	2.0	0.0	0.0		0.3102		
3147	NEK1	ENSG00000137601	liver cancer	4.0	8.0	0.0	0.0		0.3946		
3148	NEK1	ENSG00000137601	lung cancer	5.0	4.0	1.0	0.0				0.3292
3149	NEK1	ENSG00000137601	lymphoma	2.0	4.0	2.0	3.0				
3150	NEK1	ENSG00000137601	melanoma	8.0	4.0	0.0	0.0				0.1126
3151	NEK1	ENSG00000137601	ovarian cancer	12.0	0.0	0.0	0.0		0.2775		
3152	NEK1	ENSG00000137601	pancreatic cancer	5.0	4.0	0.0	0.0		0.004056		
3153	NEK1	ENSG00000137601	prostate cancer	7.0	5.0	0.0	0.0		0.2206		
3154	NEK1	ENSG00000137601	renal cancer	0.0	9.0	2.0	1.0	0.000142			
